id,school_inep_fk
2650,33139725
2651,33139725
2652,33139725
2653,33139725
2659,33014647
2660,33014647
2664,33014647
2775,33013578
2776,33013578
2777,33013578
2778,33013578
2779,33013578
2780,33013578
2782,33013578
2783,33013578
2784,33013578
2785,33013578
2802,33191450
2803,33191450
2813,33191450
2815,33191450
2817,33191450
2818,33191450
2819,33191450
2820,33191450
2824,33014639
2825,33014639
2826,33014639
2827,33014639
2829,33013578
2831,33186863
2832,33186863
2833,33186863
2840,33014647
2850,33186863
2854,33014639
2855,33014639
2857,33014639
2858,33014639
2859,33014639
2860,33014639
2861,33186863
2862,33014639
2873,33014639
2874,33014639
2875,33014639
2876,33014639
2882,33186863
2883,33186863
2884,33186863
2885,33186863
2887,33138222
2890,33013756
2891,33013608
2892,33013608
2893,33013608
2894,33013608
2896,33014647
2897,33013756
2898,33014639
2899,33014639
2900,33014639
2901,33014639
2902,33014639
2903,33014639
2904,33014639
2905,33013756
2906,33013756
2907,33013756
2908,33013756
2909,33013756
2910,33013756
2911,33013756
2912,33013756
2913,33013756
2914,33013756
2915,33013756
2917,33013756
2918,33013756
2919,33013756
2920,33013756
2922,33013748
2923,33013748
2924,33014639
2985,33013608
2986,33013608
2987,33013608
2988,33013608
3076,15577210
3077,15577210
3078,15577210
3079,15577210
3142,15086089
3143,15086089
3144,15086089
3145,15086089
3146,15086089
3147,15086089
3148,15086089
3149,15086089
3150,15086089
3151,15086089
3157,33014582
3158,33014582
3159,15086089
3159,33014582
3160,15086089
3161,15086089
3162,15086089
3162,33014582
3163,15086089
3164,15086089
3165,15086089
3166,15086089
3209,15085996
3210,15085996
3210,33013756
3211,15085996
3211,33013756
3212,33013756
3213,33013756
3240,33013748
3243,33013748
3244,33013748
3245,33013748
3246,33013748
3247,33013748
3248,33013748
3249,33013748
3250,33013748
3251,33013748
3290,15086348
3291,15086348
3292,15086348
3293,15086348
3294,15086348
3295,15086348
3331,33014680
3334,33014680
3336,15086410
3337,15086410
3338,15086410
3338,33014680
3339,15086410
3340,15086410
3340,33014680
3341,15086410
3398,15171272
3405,15171272
3408,15171272
3535,15086496
3536,15086496
3537,15086496
3539,15086496
3626,15086291
3628,15086291
3677,21262810
3678,21262810
3694,15086291
3695,21262810
3696,21262810
3697,21262810
3698,21262810
3699,21262810
3700,21262810
3701,15086291
3701,21262810
3702,21262810
3703,21262810
3704,21262810
3705,21262810
3706,21262810
3707,21262810
3708,21262810
3709,15086291
3709,21262810
3727,15219143
3728,15219143
3729,15219143
3730,15219143
3731,15219143
3732,15219143
3758,15086127
3759,15086127
3760,15086127
3776,21027706
3777,21027706
3778,21027706
3779,21027706
3808,15085503
3812,15561070
3813,15561070
3817,15561070
3818,15561070
3825,15561070
3826,15561070
3827,15561070
3829,15561070
3830,15561070
3832,15561070
3835,15561070
3840,15561070
3841,15561070
3842,15561070
3843,15561070
3845,15561070
3856,15085503
3857,15085503
3858,15085503
3859,15085503
3860,15085503
3861,15085503
3862,15085503
3863,15085503
3864,15085503
3867,15085503
3890,21027781
3891,21027781
3892,21027781
3898,15085619
3899,15085619
3900,15085619
3901,15085619
3907,15085619
3914,15085619
3921,15085619
3922,15085619
3928,15533042
3929,15533042
3930,15533042
3931,15533042
3933,15533042
3934,15533042
3944,15085554
3945,15085554
