id,school_inep_fk
1459,28036972
1459,32060386
1460,25013297
1460,28037740
1460,32060386
1461,25013297
1461,28036972
1461,32060386
1462,25013297
1462,32060386
1463,25013297
1463,28038231
1463,32060386
1464,25013297
1464,28038231
1464,32060386
1465,25013297
1465,28002172
1465,32060386
1466,25013297
1466,28001672
1466,32060386
1467,25013491
1467,32081120
1468,25013491
1468,32081120
1469,25013491
1469,28036972
1469,32081120
1470,25133365
1470,32081120
1471,25133365
1471,32059582
1472,25133365
1472,28001737
1472,32059582
1473,25013742
1473,32059582
1474,25013742
1474,28001761
1474,32059663
1475,25013742
1475,28001761
1475,32059663
1476,25013645
1476,28001761
1476,32132000
1477,28001761
1477,32132000
1478,25133365
1478,28001761
1478,32132000
1479,25012878
1479,28001761
1479,32132000
1480,28001761
1480,32060521
1481,25012878
1481,28001761
1481,32060521
1482,25012878
1482,28001761
1482,32060521
1483,25012878
1483,28001761
1483,32060521
1484,25012878
1484,28001761
1485,25012878
1485,28001982
1486,25013645
1486,28001982
1487,25013645
1487,28001982
1488,28001982
1489,28001982
1490,25013335
1491,25013335
1491,32099010
1492,32099010
1493,32099010
1494,32099010
1495,25013190
1495,32079419
1496,25013190
1496,32079419
1497,25013190
1497,32079419
1498,25013190
1498,32079419
1499,32059752
1500,32059752
1501,25013297
1501,32059752
1502,25013530
1502,32059752
1503,32059752
1508,25013360
1508,28001826
1509,28001826
1510,28001826
1510,32059752
1511,28001826
1511,32059752
1512,25013360
1512,28001826
1512,32059752
1513,25013360
1513,28001826
1513,32060475
1514,25013360
1514,28036395
1514,32060475
1515,25013360
1515,28036395
1515,32060475
1516,28036395
1516,32060475
1517,28036395
1518,28036395
1518,32060610
1519,28036395
1519,32060610
1520,28036395
1520,32060610
1521,28036395
1521,32060530
1522,28036395
1522,32060530
1523,25013360
1523,28036395
1523,32060530
1524,28036395
1524,32060530
1525,28036395
1525,32060530
1526,28036395
1526,32060530
1527,28036395
1527,32060530
1528,25013777
1528,28036395
1528,32060530
1529,25013777
1529,28036395
1529,32060530
1530,28036395
1530,32060530
1531,28036395
1531,32060114
1532,25012878
1532,28036395
1532,32060114
1533,28036395
1534,25013386
1534,28036395
1535,28036395
1536,25013386
